,name,ARI,AMI,CHS,DBS,CS,CM,PCM,FMS,HCVM,HS,MI,NMI,RI,SSc,VMS
0,V10S14-085_XY04_21-0057_GAE_scGNN_logcpm_PEalpha1.0_zdim3,0.158516594407827,0.29668020073257495,2.9563052877699807,11.759470106528276,0.2371113760761137,"[[  2   1   3   2]
 [ 81  55  39 126]
 [  1   0  83   0]
 [  6   0   8   0]]","[[56414 11318]
 [63926 33584]]",0.5075455218114219,"(0.42691951190393984, 0.2371113760761137, 0.304887844145969)",0.42691951190393984,0.31675521932211803,0.30488784414596903,0.5446436136091308,-0.0034297819,0.304887844145969
