-5.564849400000000390e-01,1.465133700000000039e-01,-2.662611999999999757e-01
-5.958361599999999481e-01,1.351798499999999903e-01,-2.585843500000000184e-01
-3.529520600000000119e-01,3.894266500000000131e-02,-3.789793799999999768e-01
1.106116499999999947e+00,3.819298699999999769e-02,7.470101999999999576e-01
-5.966325999999999574e-01,1.331072399999999878e-01,-2.583770200000000128e-01
-5.936002999999999696e-01,1.138147999999999938e-01,-2.520479999999999943e-01
8.461445600000000455e-01,2.673485899999999971e-02,6.220177999999999541e-01
-5.601992599999999767e-01,1.549668899999999960e-01,-2.164771900000000138e-01
-5.672336999999999518e-01,1.408812999999999871e-01,-2.400380099999999961e-01
-4.463366300000000120e-01,5.351069600000000342e-02,-3.023508500000000043e-01
-5.388666399999999523e-01,1.734974699999999870e-01,-2.401163000000000047e-01
-5.740836000000000272e-01,1.317767499999999981e-01,-2.990159399999999801e-01
-3.853200700000000145e-01,8.553803000000000448e-03,-3.667454700000000178e-01
-6.043399600000000094e-01,1.464179200000000070e-01,-2.494933300000000131e-01
-6.007438000000000500e-01,1.410345100000000018e-01,-2.549812200000000084e-01
-6.079187000000000340e-01,1.279137700000000100e-01,-2.382130500000000095e-01
-3.085964299999999771e-01,2.025619099999999978e-02,-3.505480999999999736e-01
-4.886252300000000215e-01,8.742705000000000615e-02,-2.916298500000000238e-01
-5.989238000000000062e-01,1.429487500000000133e-01,-2.553168800000000238e-01
-2.880037999999999765e-01,2.830782499999999827e-02,-3.481788599999999789e-01
-6.013334000000000179e-01,1.519929799999999998e-01,-2.468610400000000038e-01
-5.865668000000000548e-01,1.304258699999999993e-01,-2.623745499999999842e-01
-4.340254700000000243e-01,3.073874099999999998e-02,-2.980684599999999795e-01
-3.773570700000000167e-01,4.110991999999999945e-03,-3.319830300000000123e-01
-5.900103399999999665e-01,1.355638200000000015e-01,-2.617818399999999879e-01
-6.204045999999999728e-01,1.226941349999999958e-01,-2.378762000000000099e-01
-6.041065500000000199e-01,1.464650000000000118e-01,-2.496218400000000115e-01
-4.937804299999999924e-01,9.164604499999999543e-02,-2.936609399999999814e-01
-1.597545700000000124e-01,3.318452999999999681e-02,-2.960809999999999831e-01
-6.057810999999999613e-01,1.447444900000000034e-01,-2.494003599999999876e-01
-5.179009399999999763e-01,1.081069399999999986e-01,-2.745406000000000235e-01
-5.984646000000000132e-01,1.437900699999999921e-01,-2.510623599999999844e-01
-6.105064000000000046e-01,1.561397300000000044e-01,-2.386525300000000016e-01
-5.902498400000000256e-01,1.643091999999999886e-01,-2.333626699999999943e-01
-5.827220699999999809e-01,1.313729899999999950e-01,-2.637382699999999969e-01
-5.872285400000000211e-01,1.371157500000000085e-01,-2.979710700000000045e-01
1.709848599999999885e-01,-2.799448400000000003e-02,-9.102266000000000523e-02
-5.605957000000000301e-01,1.499857300000000115e-01,-2.256063799999999953e-01
-5.425953999999999500e-01,1.823523999999999978e-01,-2.266595799999999994e-01
8.380047000000000468e-01,2.787479799999999924e-02,6.238696000000000241e-01
1.121647199999999955e+00,3.922998999999999931e-02,7.761289999999999578e-01
-5.924824499999999938e-01,1.137555239999999968e-01,-2.549598499999999879e-01
-4.469060300000000097e-01,1.039243039999999951e-01,-3.028001799999999744e-01
-5.853342999999999741e-01,1.284284599999999943e-01,-2.411525200000000091e-01
-4.901530000000000054e-01,8.054235599999999551e-02,-2.889138800000000118e-01
-6.027860600000000124e-01,1.456929999999999892e-01,-2.506521600000000127e-01
-4.866776500000000172e-01,7.920691000000000537e-02,-2.875048499999999785e-01
-4.467328799999999989e-01,6.141904000000000113e-02,-3.363633200000000212e-01
-5.954293000000000502e-01,1.113703250000000061e-01,-2.553590000000000027e-01
-5.923394600000000398e-01,1.465909499999999976e-01,-2.519786700000000157e-01
1.092226399999999931e+00,5.127161699999999850e-02,7.168778999999999568e-01
1.223043799999999903e+00,4.990846000000000171e-02,8.468215999999999521e-01
-5.955686599999999720e-01,1.404277399999999953e-01,-2.551386700000000118e-01
-6.146336999999999495e-01,1.174064900000000022e-01,-2.547236399999999734e-01
-5.829311999999999827e-01,1.313490599999999897e-01,-2.627949700000000166e-01
-6.275627599999999973e-01,1.190882899999999994e-01,-2.413053800000000138e-01
-5.971564999999999790e-01,1.393717800000000007e-01,-2.569275999999999782e-01
-5.950931999999999888e-01,1.390765899999999999e-01,-2.545960500000000182e-01
-5.268025400000000275e-02,-1.485240500000000081e-02,-2.387194800000000117e-01
-5.974093999999999793e-01,1.336151999999999895e-01,-2.581018999999999952e-01
3.890804600000000169e-01,-1.083192200000000077e-02,9.556865999999999972e-02
6.852622600000000119e-01,5.215177000000000007e-02,6.328026700000000115e-01
-6.086321999999999566e-01,1.504152400000000056e-01,-2.441247699999999909e-01
-4.077631199999999789e-01,9.293288000000000243e-03,-3.259260700000000122e-01
-5.865373600000000076e-01,1.385243499999999905e-01,-2.411630700000000072e-01
-5.724124299999999721e-01,1.159333899999999973e-01,-2.600109299999999735e-01
-5.922766000000000419e-01,1.315127899999999905e-01,-2.597557300000000180e-01
-6.071931999999999885e-01,1.516979999999999995e-01,-2.438476400000000044e-01
-7.948220000000000285e-02,6.348043700000000067e-03,-2.567879299999999976e-01
