-2.258269499999999985e-02,1.376746600000000077e-02,8.797404999999999808e-02
-2.258291800000000044e-02,1.378111500000000003e-02,8.797573000000000198e-02
-2.258299999999999891e-02,1.377436500000000022e-02,8.797494000000000147e-02
-2.258270999999999890e-02,1.376742100000000017e-02,8.797407999999999617e-02
-2.258283599999999849e-02,1.377436500000000022e-02,8.797494000000000147e-02
-2.258293999999999926e-02,1.377907400000000053e-02,8.797554000000000485e-02
-2.258288899999999835e-02,1.376753999999999999e-02,8.797409400000000268e-02
-2.258185999999999874e-02,1.378200949999999932e-02,8.797565999999999720e-02
-2.258281399999999967e-02,1.377409700000000077e-02,8.797486999999999668e-02
-2.258385699999999885e-02,1.377180199999999965e-02,8.797479399999999505e-02
-2.258328299999999914e-02,1.376761500000000041e-02,8.797415000000000096e-02
-2.258344699999999955e-02,1.377423099999999963e-02,8.797504999999999908e-02
-2.258315699999999954e-02,1.376753999999999999e-02,8.797414000000000622e-02
-2.258263500000000021e-02,1.377427600000000023e-02,8.797486999999999668e-02
-2.258212899999999940e-02,1.378196500000000019e-02,8.797571999999999337e-02
-2.258262000000000116e-02,1.376748099999999982e-02,8.797402000000000000e-02
-2.258311199999999894e-02,1.376943299999999933e-02,8.797438000000000480e-02
-2.258263500000000021e-02,1.376745099999999999e-02,8.797402000000000000e-02
-2.258287399999999931e-02,1.377433500000000040e-02,8.797493000000000674e-02
-2.258270999999999890e-02,1.376743599999999922e-02,8.797403400000000651e-02
-2.258264299999999947e-02,1.376748099999999982e-02,8.797402000000000000e-02
-2.258264999999999925e-02,1.376751099999999964e-02,8.797403400000000651e-02
-2.258334999999999856e-02,1.377648100000000014e-02,8.797530000000000627e-02
-2.258333599999999899e-02,1.376759999999999963e-02,8.797417999999999905e-02
-2.258282899999999871e-02,1.376751099999999964e-02,8.797404999999999808e-02
-2.258264999999999925e-02,1.376745099999999999e-02,8.797400399999999454e-02
-2.258264299999999947e-02,1.376748099999999982e-02,8.797402000000000000e-02
-2.258314200000000049e-02,1.376944800000000010e-02,8.797438000000000480e-02
-2.258264999999999925e-02,1.376746600000000077e-02,8.797402000000000000e-02
-2.258280699999999988e-02,1.378215850000000069e-02,8.797586999999999768e-02
-2.258293299999999948e-02,1.377451399999999986e-02,8.797496999999999956e-02
-2.258289600000000161e-02,1.376748099999999982e-02,8.797407999999999617e-02
-2.258411800000000025e-02,1.376971599999999955e-02,8.797457000000000193e-02
-2.258264299999999947e-02,1.376749600000000059e-02,8.797403400000000651e-02
-2.258288099999999909e-02,1.376751099999999964e-02,8.797407999999999617e-02
-2.258312700000000145e-02,1.376943299999999933e-02,8.797438000000000480e-02
-2.258251600000000039e-02,1.378217299999999999e-02,8.797583999999999960e-02
-2.258309699999999989e-02,1.376955199999999914e-02,8.797438000000000480e-02
-2.258264999999999925e-02,1.376748099999999982e-02,8.797402000000000000e-02
-2.258294799999999852e-02,1.378099600000000022e-02,8.797573000000000198e-02
-2.258289600000000161e-02,1.376746600000000077e-02,8.797409400000000268e-02
-2.258324600000000126e-02,1.376759999999999963e-02,8.797417000000000431e-02
-2.258282899999999871e-02,1.376938800000000046e-02,8.797430000000000527e-02
-2.258264999999999925e-02,1.376743599999999922e-02,8.797399000000000191e-02
-2.258324600000000126e-02,1.376764500000000023e-02,8.797415000000000096e-02
-2.258263500000000021e-02,1.376748099999999982e-02,8.797402000000000000e-02
-2.258264999999999925e-02,1.376743599999999922e-02,8.797402000000000000e-02
-2.258380499999999846e-02,1.378436400000000034e-02,8.797639000000000153e-02
-2.258252399999999965e-02,1.378202400000000036e-02,8.797581000000000151e-02
-2.258288099999999909e-02,1.376748099999999982e-02,8.797410999999999426e-02
-2.258327599999999935e-02,1.376759999999999963e-02,8.797417999999999905e-02
-2.258314200000000049e-02,1.376947799999999993e-02,8.797441000000000288e-02
-2.258262800000000042e-02,1.376746600000000077e-02,8.797400399999999454e-02
-2.258334999999999856e-02,1.377446950000000073e-02,8.797504999999999908e-02
-2.258264299999999947e-02,1.376742100000000017e-02,8.797402000000000000e-02
-2.258232199999999842e-02,1.378214399999999965e-02,8.797578000000000342e-02
-2.258263500000000021e-02,1.376743599999999922e-02,8.797400399999999454e-02
-2.258324600000000126e-02,1.376762999999999945e-02,8.797417000000000431e-02
-2.258328299999999914e-02,1.376758500000000059e-02,8.797417000000000431e-02
-2.258285100000000101e-02,1.377432049999999936e-02,8.797491000000000338e-02
-2.258332000000000048e-02,1.376953700000000010e-02,8.797444000000000097e-02
-2.258284400000000122e-02,1.377436500000000022e-02,8.797493000000000674e-02
-2.258318700000000109e-02,1.377445499999999969e-02,8.797499999999999765e-02
-2.258333599999999899e-02,1.377448400000000003e-02,8.797502999999999573e-02
-2.258263500000000021e-02,1.376748099999999982e-02,8.797402000000000000e-02
-2.258264999999999925e-02,1.376742100000000017e-02,8.797400399999999454e-02
-2.258306699999999834e-02,1.376946299999999915e-02,8.797435000000000671e-02
-2.258372299999999999e-02,1.376962699999999956e-02,8.797452599999999734e-02
-2.258293299999999948e-02,1.377409700000000077e-02,8.797491000000000338e-02
-2.258310499999999915e-02,1.376944800000000010e-02,8.797436000000000145e-02
-2.258264999999999925e-02,1.376749600000000059e-02,8.797402000000000000e-02
-2.258329099999999839e-02,1.376947799999999993e-02,8.797441000000000288e-02
-2.258315699999999954e-02,1.376944800000000010e-02,8.797441000000000288e-02
-2.258261300000000138e-02,1.376748099999999982e-02,8.797402000000000000e-02
-2.258263500000000021e-02,1.376745099999999999e-02,8.797400399999999454e-02
-2.258264999999999925e-02,1.376746600000000077e-02,8.797400399999999454e-02
-2.258293299999999948e-02,1.378101099999999926e-02,8.797573000000000198e-02
-2.258321599999999971e-02,1.376758500000000059e-02,8.797417000000000431e-02
-2.258291800000000044e-02,1.378437899999999938e-02,8.797618000000000105e-02
-2.258309000000000011e-02,1.376944800000000010e-02,8.797435000000000671e-02
-2.258260499999999865e-02,1.377437999999999926e-02,8.797485400000000511e-02
-2.258292599999999969e-02,1.378440899999999920e-02,8.797619499999999315e-02
-2.258263500000000021e-02,1.376743599999999922e-02,8.797403400000000651e-02
-2.258269499999999985e-02,1.376745099999999999e-02,8.797403400000000651e-02
-2.258263500000000021e-02,1.376751099999999964e-02,8.797403400000000651e-02
-2.258334999999999856e-02,1.377424600000000041e-02,8.797496999999999956e-02
-2.258317199999999858e-02,1.377445499999999969e-02,8.797499999999999765e-02
-2.258334999999999856e-02,1.376759999999999963e-02,8.797417999999999905e-02
-2.258323900000000148e-02,1.376762999999999945e-02,8.797417999999999905e-02
-2.258303799999999972e-02,1.377439500000000004e-02,8.797496999999999956e-02
-2.258317199999999858e-02,1.376944800000000010e-02,8.797438000000000480e-02
-2.258390199999999945e-02,1.377463299999999967e-02,8.797515000000000196e-02
-2.258282199999999892e-02,1.376938800000000046e-02,8.797433000000000336e-02
-2.258349999999999941e-02,1.376956699999999992e-02,8.797444000000000097e-02
-2.258264999999999925e-02,1.376742100000000017e-02,8.797399000000000191e-02
-2.258187500000000125e-02,1.378190500000000054e-02,8.797568999999999528e-02
-2.258264999999999925e-02,1.376743599999999922e-02,8.797403400000000651e-02
-2.258326100000000031e-02,1.376756999999999981e-02,8.797414000000000622e-02
-2.258263500000000021e-02,1.376743599999999922e-02,8.797402000000000000e-02
-2.258372999999999978e-02,1.377631699999999973e-02,8.797536000000000245e-02
