2.926000000000000000e+03,5.965000000000000000e+03,-8.998568115234375000e+02
2.331000000000000000e+03,6.307000000000000000e+03,-4.239903320312500000e+03
8.072000000000000000e+03,5.296000000000000000e+03,-6.145850372314453125e+01
8.666000000000000000e+03,5.184000000000000000e+03,2.822956848144531250e+02
2.463000000000000000e+03,6.307000000000000000e+03,-5.172360229492187500e+02
7.411000000000000000e+03,5.752000000000000000e+03,-5.280514526367187500e+02
8.863000000000000000e+03,5.299000000000000000e+03,1.317747314453125000e+03
5.962000000000000000e+03,5.288000000000000000e+03,2.954541015625000000e+03
3.983000000000000000e+03,5.510000000000000000e+03,1.413096191406250000e+03
7.215000000000000000e+03,5.178000000000000000e+03,4.344766113281250000e+03
6.357000000000000000e+03,5.290000000000000000e+03,1.967053588867187500e+03
8.268000000000000000e+03,5.641000000000000000e+03,-1.918206787109375000e+03
8.860000000000000000e+03,5.987000000000000000e+03,1.099725219726562500e+03
2.729000000000000000e+03,5.850000000000000000e+03,-5.098180847167968750e+02
3.320000000000000000e+03,6.425000000000000000e+03,3.453012451171875000e+03
6.290000000000000000e+03,5.634000000000000000e+03,3.278710693359375000e+03
8.597000000000000000e+03,5.986000000000000000e+03,-1.767950683593750000e+03
4.378000000000000000e+03,5.741000000000000000e+03,-1.922380249023437500e+03
2.399000000000000000e+03,5.963000000000000000e+03,-3.268778564453125000e+03
8.399000000000000000e+03,5.871000000000000000e+03,4.641419372558593750e+02
5.168000000000000000e+03,5.973000000000000000e+03,-1.591837402343750000e+03
3.520000000000000000e+03,5.853000000000000000e+03,-3.389897216796875000e+03
7.938000000000000000e+03,5.754000000000000000e+03,1.974109741210937500e+03
8.136000000000000000e+03,5.870000000000000000e+03,-5.165696411132812500e+02
4.774000000000000000e+03,5.513000000000000000e+03,-1.099202758789062500e+03
3.849000000000000000e+03,5.968000000000000000e+03,-1.749728637695312500e+03
4.245000000000000000e+03,5.970000000000000000e+03,-3.615397705078125000e+03
7.149000000000000000e+03,5.293000000000000000e+03,8.206973266601562500e+02
8.531000000000000000e+03,5.871000000000000000e+03,-1.515155273437500000e+03
2.265000000000000000e+03,6.421000000000000000e+03,-2.838877441406250000e+03
3.917000000000000000e+03,5.395000000000000000e+03,5.087297851562500000e+03
3.124000000000000000e+03,5.851000000000000000e+03,6.208791503906250000e+02
2.726000000000000000e+03,6.538000000000000000e+03,1.858274169921875000e+03
5.630000000000000000e+03,5.860000000000000000e+03,-1.343103881835937500e+03
3.653000000000000000e+03,5.624000000000000000e+03,-2.130293945312500000e+03
8.203000000000000000e+03,5.526000000000000000e+03,-6.716326293945312500e+02
